Sensor ID,13_10000_middle,13_16800_middle,13_3000_middle,13_6000_middle,13_8000_middle,18_10000_middle,18_16800_middle,18_3000_middle,18_6000_middle,18_8000_middle,23_10000_middle,23_16800_middle,23_3000_middle,23_6000_middle,23_8000_middle,28_10000_middle,28_16800_middle,28_3000_middle,28_6000_middle,28_8000_middle,33_10000_middle,33_16800_middle,33_3000_middle,33_6000_middle,33_8000_middle,38_10000_middle,38_16800_middle,38_3000_middle,38_6000_middle,38_8000_middle,43_10000_middle,43_16800_middle,43_3000_middle,43_6000_middle,43_8000_middle,48_10000_middle,48_16800_middle,48_3000_middle,48_6000_middle,48_8000_middle,53_10000_middle,53_16800_middle,53_3000_middle,53_6000_middle,53_8000_middle,13_10000_lower,13_16800_lower,13_3000_lower,13_6000_lower,13_8000_lower,18_10000_lower,18_16800_lower,18_3000_lower,18_6000_lower,18_8000_lower,23_10000_lower,23_16800_lower,23_3000_lower,23_6000_lower,23_8000_lower,28_10000_lower,28_16800_lower,28_3000_lower,28_6000_lower,28_8000_lower,33_10000_lower,33_16800_lower,33_3000_lower,33_6000_lower,33_8000_lower,38_10000_lower,38_16800_lower,38_3000_lower,38_6000_lower,38_8000_lower,43_10000_lower,43_16800_lower,43_3000_lower,43_6000_lower,43_8000_lower,48_10000_lower,48_16800_lower,48_3000_lower,48_6000_lower,48_8000_lower,53_10000_lower,53_16800_lower,53_3000_lower,53_6000_lower,53_8000_lower,13_10000_upper,13_16800_upper,13_3000_upper,13_6000_upper,13_8000_upper,18_10000_upper,18_16800_upper,18_3000_upper,18_6000_upper,18_8000_upper,23_10000_upper,23_16800_upper,23_3000_upper,23_6000_upper,23_8000_upper,28_10000_upper,28_16800_upper,28_3000_upper,28_6000_upper,28_8000_upper,33_10000_upper,33_16800_upper,33_3000_upper,33_6000_upper,33_8000_upper,38_10000_upper,38_16800_upper,38_3000_upper,38_6000_upper,38_8000_upper,43_10000_upper,43_16800_upper,43_3000_upper,43_6000_upper,43_8000_upper,48_10000_upper,48_16800_upper,48_3000_upper,48_6000_upper,48_8000_upper,53_10000_upper,53_16800_upper,53_3000_upper,53_6000_upper,53_8000_upper
60,746.28,758.8974358974359,734.8333333333334,735.5,735.32,1049.48,1049.5945945945946,1049.64,1048.795918367347,1048.469387755102,1311.0,1335.3333333333333,1324.6,1310.6842105263158,1311.0,1600.795918367347,1601.111111111111,1600.5510204081634,1600.2,1600.8775510204082,1895.8,1906.04,1913.1052631578948,1907.6315789473683,1888.3023255813953,2178.8947368421054,2172.36,2179.695652173913,2190.28,2179.5,2477.56,2475.342857142857,2477.8444444444444,2461.0,2479.0,2740.28,2754.6,2744.76,2734.3333333333335,2733.3809523809523,3029.2727272727275,3044.714285714286,3046.6,3030.0833333333335,3029.0408163265306,0.0,499.3636363636364,727.0,0.0,0.0,0.0,1024.0,0.0,0.0,1039.0,1310.2,1306.5,0.0,0.0,1310.2,0.0,1579.0,0.0,0.0,1591.0,0.0,0.0,0.0,739.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,2455.0,0.0,2477.9333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,759.0,765.0,0.0,0.0,1073.2222222222222,0.0,1059.0,0.0,1311.952380952381,1360.7142857142858,0.0,1337.6666666666667,1311.952380952381,1631.0,1627.4,1615.0,0.0,0.0,0.0,0.0,1939.3333333333333,1935.0,1913.2857142857142,2205.6666666666665,0.0,2207.0,0.0,2209.0,0.0,2502.2,2487.0,0.0,2479.5263157894738,0.0,0.0,0.0,2757.5,2759.0,3055.6666666666665,0.0,0.0,3057.0,3059.0
61,720.36,25000.52,719.0,719.0,719.72,1017.0,73.2439024390244,1011.4081632653061,1011.0,1010.04,1296.68,204.77777777777777,1297.48,1297.48,1306.68,1584.6,1585.2608695652175,1584.4468085106382,1583.96,1584.12,1896.12,1881.64,1896.6,1895.8,1896.2,2163.0,2108.9574468085107,2163.0,2149.24,2164.2244897959185,2431.0,2436.2,2440.6,2447.8,2430.9024390243903,2717.5833333333335,2715.88,2717.974358974359,2717.64,2717.8333333333335,3014.0,2889.32,3020.92,3008.92,3021.0,0.0,0.0,718.4871794871794,718.4736842105264,0.0,0.0,0.0,0.0,1010.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,1561.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.5,1893.6666666666667,0.0,0.0,2155.0,2429.8,0.0,0.0,0.0,0.0,0.0,0.0,2695.0,0.0,0.0,2990.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,720.0666666666667,720.0666666666667,0.0,0.0,8110.111111111111,1031.0,1012.7560975609756,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,0.0,2186.0,0.0,0.0,2434.3684210526317,0.0,0.0,0.0,2454.5555555555557,2739.0,0.0,2741.5,0.0,2739.0,3039.0,0.0,0.0,0.0,0.0
62,767.6530612244898,767.72,767.48,767.0,767.96,1065.88,1059.56,1065.530612244898,1065.64,1064.795918367347,1342.591836734694,1329.88,1318.0434782608695,1342.1,1327.88,1611.08,1600.76,1611.0,1610.2,1610.68,1917.1666666666667,1917.4444444444443,1917.2222222222222,1917.88,1917.64,2151.0,2176.5135135135133,2177.24,2194.04,2151.695652173913,2463.0,2462.3513513513512,2461.72,2462.44,2463.0,2742.04,2731.72,2717.8,2743.0,2743.0,3040.68,3032.52,3041.0,3040.84,3040.92,759.0,0.0,0.0,766.219512195122,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,1318.6,0.0,0.0,0.0,1609.857142857143,0.0,0.0,0.0,1893.3333333333333,0.0,0.0,0.0,2150.512195121951,2152.3333333333335,0.0,0.0,0.0,2461.8936170212764,2437.8571428571427,0.0,0.0,2461.8695652173915,0.0,0.0,0.0,2742.0697674418607,2742.121951219512,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,0.0,767.8571428571429,0.0,0.0,0.0,1079.0,0.0,1075.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,1611.842105263158,0.0,0.0,1927.0,1943.0,1943.8,0.0,0.0,2151.8888888888887,2200.0,0.0,0.0,2174.0,2463.315789473684,2485.0,0.0,0.0,2463.4210526315787,0.0,0.0,2742.6,2745.9523809523807,2746.8048780487807,0.0,0.0,3063.8,0.0,0.0
63,773.64,773.2608695652174,774.12,774.6,774.44,1067.0,1058.04,1067.0,1065.4,1065.88,1346.1666666666667,1334.76,1347.0,1346.1836734693877,1349.08,1607.48,1608.4054054054054,1583.0975609756097,1607.0,1607.0,1948.1818181818182,1921.3589743589744,1923.72,1923.0,1923.96,2184.92,2184.793103448276,2186.897435897436,2185.56,2164.68,2462.12,2447.32,2456.12,2455.96,2455.75,2717.88,2717.315789473684,2717.5,2717.978723404255,2717.612244897959,3034.5789473684213,3049.358974358974,3031.0,1326.84,3035.0,0.0,750.0,0.0,0.0,0.0,1066.2,0.0,1065.9268292682927,0.0,0.0,0.0,0.0,1346.3488372093022,0.0,0.0,0.0,1583.0,0.0,1606.3,1606.121951219512,1923.0,1907.0,0.0,1922.179487179487,0.0,0.0,2162.1111111111113,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.090909090909,3029.095238095238,0.0,3034.3846153846152,0.0,0.0,0.0,0.0,0.0,1067.0,0.0,1067.9,0.0,0.0,1357.0,0.0,1347.6511627906978,1355.0,0.0,0.0,1635.0,1606.5555555555557,1608.0232558139535,1607.878048780488,0.0,1947.3636363636363,0.0,1924.047619047619,0.0,0.0,2209.6666666666665,2212.2,0.0,0.0,0.0,0.0,0.0,0.0,2481.0,0.0,2741.6666666666665,2743.4,2740.3333333333335,2747.0,3057.6666666666665,0.0,3031.8695652173915,0.0,3039.5454545454545
64,708.9591836734694,452.51020408163265,708.2631578947369,709.08,709.64,1026.4782608695652,79.9090909090909,1016.04,1027.0,1027.0,1311.0,1310.076923076923,1299.72,1311.0,1311.0,1569.96,1564.2,1566.28,1559.8,1552.4222222222222,1881.695652173913,1882.7,1881.3829787234042,1882.6097560975609,1883.0,2172.2,2153.4,2172.04,2168.68,2170.2,2422.675675675676,2403.72,2446.512195121951,2422.0243902439024,2427.8,2713.4489795918366,2706.92,2700.84,2713.3255813953488,2713.285714285714,3019.24,2753.0,3027.3,3010.28,3019.24,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,1025.8695652173913,1026.25,1310.142857142857,1284.142857142857,0.0,1310.3488372093022,1310.0222222222221,0.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,1867.0,1881.8,0.0,0.0,0.0,0.0,0.0,2415.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,0.0,2439.0,3006.2,0.0,0.0,731.0,65535.0,733.0,0.0,0.0,0.0,901.6666666666666,0.0,1027.4102564102564,1027.1951219512196,1311.780487804878,1323.0,0.0,1311.6511627906978,1311.5,0.0,0.0,0.0,0.0,1572.6,1904.0,1908.3333333333333,1908.3333333333333,1907.0,1884.4736842105262,0.0,0.0,0.0,0.0,0.0,2445.0,0.0,2471.0,2444.3333333333335,0.0,2735.0,0.0,0.0,2737.285714285714,0.0,0.0,3051.0,3050.2,0.0,0.0
65,772.0612244897959,787.96,771.8,795.952380952381,787.56,1087.2790697674418,1086.8947368421052,1087.9565217391305,1088.531914893617,1088.1063829787233,1366.6,1366.063829787234,1367.0,1365.938775510204,1366.3469387755101,1638.7948717948718,1651.0,1641.7,1642.027027027027,1650.04,1951.9756097560976,1939.08,1928.128205128205,1927.5454545454545,1938.44,2247.88,2216.92,2237.1,2246.76,2238.6923076923076,2494.2,2508.6774193548385,2507.7179487179487,2495.64,2484.641025641026,2783.96,2782.92,2769.871794871795,2779.24,2770.7948717948716,3100.36,3080.75,3101.810810810811,3090.5348837209303,3090.659574468085,0.0,0.0,0.0,771.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,1340.3333333333333,1366.0434782608695,1343.0,0.0,0.0,0.0,0.0,1635.0,0.0,1930.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.7272727272725,2484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079.0,0.0,0.0,795.0,0.0,796.6,803.0,0.0,1112.7142857142858,1111.6666666666667,1113.0,1109.0,1112.3333333333333,0.0,0.0,1367.923076923077,0.0,1375.0,1665.5454545454545,0.0,1667.8,1666.2,0.0,1979.0,0.0,1952.090909090909,1951.6666666666667,0.0,0.0,0.0,2261.4,0.0,2263.7272727272725,0.0,2532.0,2533.0,0.0,2513.181818181818,0.0,0.0,2808.818181818182,0.0,2800.090909090909,0.0,3143.0,3129.4,3121.285714285714,3121.6666666666665
66,756.04,755.0,755.0,755.0,755.96,1050.04,1070.76,1051.0,1050.36,1068.52,1333.0,1333.0444444444445,1333.204081632653,1340.2,1361.212765957447,1599.0,1599.0,1599.0,1600.04,1599.408163265306,1915.0,1914.12,1925.32,1937.7555555555555,1923.08,2210.44,2175.96,2217.32,2201.7555555555555,2201.723404255319,2471.0,2471.1,2498.4,2497.8571428571427,2487.56,2733.0,2737.24,2732.818181818182,2733.204081632653,2733.204081632653,3065.48,3038.76,3031.0,3031.0,3048.75,0.0,754.6190476190476,754.3,754.6444444444444,0.0,0.0,0.0,1049.842105263158,0.0,0.0,0.0,1308.3333333333333,0.0,0.0,1332.3333333333333,1598.6097560975609,1596.2,1598.4736842105262,0.0,0.0,1914.4285714285713,0.0,0.0,1915.8,0.0,0.0,0.0,0.0,0.0,2175.0,2470.5897435897436,2435.0,2470.2,2473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.404255319149,3030.5833333333335,583.0,0.0,756.2173913043479,755.8888888888889,755.5106382978723,0.0,0.0,0.0,1052.2307692307693,0.0,0.0,0.0,1357.0,1359.0,0.0,0.0,1599.7826086956522,1600.904761904762,1601.8444444444444,0.0,1627.0,1917.3636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223.8,2217.0,2475.2608695652175,2495.5,0.0,0.0,0.0,2758.3333333333335,0.0,2755.6666666666665,2743.0,2759.0,0.0,0.0,3032.2093023255816,3031.177777777778,0.0
67,751.0,749.8085106382979,751.0,751.0,751.0,1057.4,1057.6122448979593,1059.0,1057.72,1057.64,1350.52,1353.32,1335.88,1337.2978723404256,1337.6315789473683,1607.48,1607.0,1608.1914893617022,1608.12,1606.7551020408164,1967.72,1941.3673469387754,1972.84,1973.4,1951.0,2204.2,2179.24,2211.7179487179487,2212.1063829787236,2193.72,2471.96,2447.5,2457.1052631578946,2466.76,2481.4210526315787,2758.28,2718.52,2768.1063829787236,2765.0,2751.48,3057.32,3057.909090909091,3051.72,3051.96,3075.32,750.4666666666667,0.0,749.75,749.9565217391304,750.3333333333334,0.0,1031.0,1058.1836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0526315789473,0.0,0.0,0.0,0.0,0.0,0.0,1950.6,1950.2631578947369,0.0,0.0,2187.0,2191.0,0.0,0.0,0.0,0.0,0.0,2457.3333333333335,0.0,0.0,2744.3333333333335,2742.3333333333335,0.0,0.0,3021.0,0.0,0.0,0.0,751.4545454545455,773.6666666666666,751.2,751.4102564102565,751.6666666666666,0.0,0.0,1059.1,0.0,0.0,0.0,0.0,0.0,1360.3333333333333,1361.0,0.0,1609.6341463414635,1631.0,0.0,1615.0,0.0,2003.0,0.0,0.0,1956.75,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,2479.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.0,0.0,0.0,0.0
68,826.1304347826087,837.08,827.0,825.530612244898,827.0,1132.84,1147.0833333333333,1123.0,1123.0,1124.36,1414.04,1421.56,1431.3157894736842,1432.6,1431.0975609756097,1664.276595744681,1664.5813953488373,1663.9795918367347,1661.2978723404256,1663.909090909091,2004.2,2004.090909090909,1981.08,1980.6,1980.6888888888889,2267.8979591836733,2267.5,2267.0,2267.0,2267.0,2539.0,2538.288888888889,2538.04,2537.48,2539.0,2805.32,2815.24,2822.44,2818.84,2805.8,3146.7894736842104,3122.0526315789475,3128.28,3121.0,3133.56,819.0,0.0,826.04,815.0,825.96,0.0,1127.0,1122.6842105263158,1123.0,0.0,0.0,0.0,1408.3333333333333,0.0,1405.6666666666667,0.0,1637.857142857143,1635.0,1651.0,1638.3333333333333,0.0,1975.6666666666667,0.0,0.0,0.0,2259.0,2243.0,2266.4871794871797,2266.4736842105262,2266.157894736842,2538.2195121951218,2514.2,0.0,0.0,2538.0243902439024,0.0,0.0,0.0,0.0,0.0,3123.6666666666665,3097.5,0.0,0.0,0.0,851.0,0.0,827.0,0.0,827.0,0.0,0.0,1124.1063829787233,1123.96,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,2006.2,0.0,0.0,2268.0666666666666,2268.1555555555556,2268.1428571428573,2539.8571428571427,0.0,0.0,0.0,2539.878048780488,0.0,0.0,0.0,0.0,0.0,0.0,3158.0,0.0,0.0,0.0
69,740.84,727.88,739.64,739.2448979591836,740.2,1021.96,1019.16,1020.12,1031.842105263158,1023.0,1313.8,1311.32,1312.6,1312.12,1311.96,1575.0,1476.6666666666667,1575.72,1575.0,1575.72,1891.08,1815.88,1891.8333333333333,1892.76,1891.56,2182.36,2048.44,2157.2127659574467,2182.4545454545455,2181.4186046511627,2449.488888888889,2338.84,2456.12,2450.3333333333335,2454.52,2708.5454545454545,2602.217391304348,2708.6,2708.478260869565,2709.3478260869565,3027.0,2916.12,437.08,3036.92,3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1573.8292682926829,1355.0,0.0,1574.3333333333333,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,2157.6666666666665,2156.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,2503.0,0.0,0.0,0.0,3026.1428571428573,0.0,0.0,0.0,3026.906976744186,0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.9473684210527,1599.0,0.0,1575.7441860465117,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,0.0,2184.3333333333335,0.0,0.0,2472.6,0.0,0.0,2471.0,0.0,2734.3333333333335,2709.0,0.0,2730.0,2735.0,3029.232558139535,0.0,0.0,0.0,3028.795918367347
70,770.2,781.32,789.4,755.8571428571429,756.8095238095239,1090.52,1061.4,1089.64,1089.32,1090.76,1323.0,1343.0,1323.0,1322.12,1323.0,1643.72,1643.96,1643.6530612244899,1644.12,1643.0,1947.0,1947.0,1947.0,1947.0,1947.0,2205.72,2073.285714285714,2212.5510204081634,2212.04,2212.28,2437.56,2364.1666666666665,2461.9333333333334,2437.32,2436.68,2755.0,2648.68,2755.0,2753.96,2755.0,3043.72,2954.44,3039.0,1295.32,3042.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.5348837209303,0.0,1322.7,0.0,1322.3333333333333,0.0,0.0,0.0,0.0,1642.578947368421,1946.4545454545455,1946.265306122449,1945.7619047619048,1946.6,1946.0833333333333,0.0,300.14285714285717,2187.0,0.0,0.0,0.0,1241.0,2436.6,0.0,0.0,2754.714285714286,0.0,2754.0,0.0,2754.4418604651164,0.0,0.0,2887.102564102564,0.0,0.0,0.0,0.0,0.0,808.0,808.5,0.0,0.0,0.0,0.0,0.0,1323.6222222222223,0.0,1323.936170212766,0.0,1323.7272727272727,0.0,0.0,1651.0,0.0,1644.0434782608695,1947.5454545454545,1947.0975609756097,1947.842105263158,1947.0,1947.2,0.0,2211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.68085106383,0.0,2755.6,0.0,2755.6363636363635,0.0,0.0,3040.2,0.0,0.0
71,762.7948717948718,771.88,761.4347826086956,761.3636363636364,761.4,1069.6382978723404,1069.8,1071.0,1071.0,1071.0,1364.8775510204082,1364.0232558139535,1366.0,1366.2727272727273,1373.48,1607.0,1604.68,1600.68,1593.7,1593.952380952381,1949.24,1967.24,1944.36,1943.24,1945.48,2180.36,2186.04,2190.8367346938776,2181.24,2185.8,2489.4,2488.6,2471.6530612244896,2478.52,2482.76,2751.4761904761904,2738.84,2742.36,2748.756097560976,2748.756097560976,3055.1632653061224,3066.52,3068.951219512195,3061.16,3060.28,755.0,0.0,0.0,0.0,0.0,1048.3333333333333,0.0,1070.4,1070.3170731707316,1069.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723.0,2725.0,0.0,0.0,3043.8,0.0,0.0,785.4,0.0,787.0,783.6666666666666,0.0,0.0,0.0,1073.3636363636363,1071.8372093023256,1072.0,1391.0,1389.2857142857142,1391.0,1387.0,0.0,0.0,0.0,0.0,1619.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,0.0,0.0,0.0,2495.0,0.0,0.0,2773.0,0.0,0.0,2774.4285714285716,2772.714285714286,3099.0,0.0,3096.0,0.0,0.0
72,727.88,726.6595744680851,727.0,727.64,727.0,1036.872340425532,1030.12,1035.090909090909,1037.8936170212767,1029.48,1304.157894736842,1310.2,1304.1162790697674,1303.7659574468084,1303.6666666666667,1568.76,1582.76,1568.44,1568.8775510204082,1569.32,1901.72,1900.76,1889.9,1896.84,1891.5263157894738,2165.96,2165.344827586207,2166.6,2167.5333333333333,2167.3555555555554,2448.04,2455.48,2449.16,2452.6,2461.3829787234044,2687.285714285714,2708.304347826087,2712.92,2725.32,2731.72,2983.5833333333335,2991.24,2995.72,2987.0,2991.32,0.0,701.6666666666666,726.4736842105264,0.0,725.974358974359,1017.6666666666666,0.0,1009.4,1013.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,0.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.2340425531916,0.0,0.0,0.0,728.0666666666667,0.0,728.1,0.0,0.0,1043.0,0.0,0.0,1327.6666666666667,0.0,1327.5714285714287,1329.6666666666667,1329.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,1913.4,0.0,1915.0,0.0,2189.5454545454545,0.0,2192.6,2191.0,0.0,0.0,0.0,0.0,0.0,2712.0,2731.0,0.0,0.0,0.0,3009.0,0.0,0.0,2988.1162790697676,0.0
73,768.76,781.16,771.32,771.0,771.88,1057.8,1069.24,1057.48,1057.48,1059.0,1344.76,1342.92,1349.48,1358.8974358974358,1358.7333333333333,1604.84,1604.4,1605.48,1605.88,1605.88,1922.6,1915.4761904761904,1943.0,1941.88,1941.88,2180.12,2204.684210526316,2180.1428571428573,2180.36,2180.795918367347,2469.56,2465.48,2480.6,2483.48,2492.68,2735.0,2745.56,2760.7872340425533,2760.6,2733.9333333333334,3029.72,2884.04,3028.8333333333335,3029.0,3030.04,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,1058.0833333333333,0.0,0.0,0.0,1334.6363636363637,1334.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.1304347826087,0.0,0.0,0.0,2181.285714285714,0.0,0.0,2171.0,0.0,0.0,0.0,0.0,0.0,2734.181818181818,0.0,2736.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,1059.2051282051282,0.0,0.0,0.0,0.0,0.0,0.0,1629.4,0.0,0.0,0.0,0.0,1948.5,1943.4,0.0,0.0,0.0,2227.8,2191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5853658536585,0.0,0.0,0.0,2754.2,0.0,0.0,3055.0,0.0,0.0
74,720.36,720.5238095238095,720.2,719.8,720.44,1057.0,1031.0,1059.5581395348838,1058.68,1044.2,1321.4489795918366,1321.3809523809523,1322.04,1322.04,1321.8,1580.1162790697674,1590.84,1607.8979591836735,1608.84,1606.6097560975609,1924.4,1925.6666666666667,1896.795918367347,1898.2558139534883,1899.0,2197.32,2190.68,2198.76,2197.32,2195.48,2455.0,2463.56,2472.52,2471.16,2463.96,2724.5652173913045,2740.36,2724.7021276595747,2724.688888888889,2731.0,3039.0,3049.0,3041.32,3035.2926829268295,3063.125,0.0,0.0,0.0,0.0,0.0,1031.0,1030.7948717948718,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,0.0,1581.0,1898.6,1899.0,0.0,0.0,1897.9268292682927,0.0,0.0,0.0,0.0,0.0,2454.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.6666666666665,0.0,746.5,0.0,0.0,0.0,1067.0,1035.5833333333333,0.0,0.0,0.0,1331.0,1345.0,0.0,0.0,0.0,1605.857142857143,0.0,0.0,0.0,1615.0,0.0,0.0,1911.0,1922.4285714285713,1904.025641025641,0.0,0.0,0.0,0.0,0.0,2456.953488372093,0.0,0.0,0.0,0.0,2750.0,0.0,2748.3333333333335,2747.8,0.0,3065.222222222222,0.0,0.0,3059.4444444444443,3089.0
75,787.0,393.18,392.62,787.0,787.0,1043.0,521.58,521.9,1043.0,1043.0,1324.44,661.98,662.14,1324.12,1323.0,1561.08,780.62,780.94,1561.32,1561.56,1900.142857142857,950.38,950.78,1899.72,1900.6326530612246,2142.36,1071.1,1071.26,2142.04,2142.36,2453.204081632653,1227.42,1226.78,2453.4,2453.08,2697.16,1349.02,1348.7,2697.56,2697.08,2983.0,1490.22,1490.54,2981.88,2981.8,786.5102040816327,0.0,0.0,786.1020408163265,786.12,1042.0,0.0,0.0,1041.871794871795,1041.8,0.0,0.0,0.0,0.0,1322.8947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.938775510204,0.0,0.0,0.0,0.0,787.0909090909091,0.0,0.0,787.1,787.0,1043.9756097560976,0.0,0.0,1044.1,1044.0526315789473,0.0,0.0,0.0,0.0,1323.9795918367347,0.0,0.0,0.0,0.0,0.0,1943.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.102564102564,0.0,0.0,0.0,0.0
